Company_Name,Symbol_BSE,Symbol_NSE,BSE_Code,ISIN
Aksh Optifibre Limited,AKSHOPTFBR,AKSHOPTFBR,532351.0,INE523B01011
MASTER CHEMICALS LTD.,MASCH,,506867.0,INE523D01017
Prakash Woollen & Synthetic Mi,PWASML,,531437.0,INE523I01016
Raunaq EPC International Limit,RAUNAQEPC,,537840.0,INE523K01012
BENGAL STEEL INDUSTRIES LTD.,BENGALS,,512404.0,INE523W01017
Gabriel India Limited,GABRIEL,GABRIEL,505714.0,INE524A01029
Gandhi Special Tubes Limited,GANDHITUBE,GANDHITUBE,513108.0,INE524B01027
MEGA FIN (INDIA) LTD.,MEGFI,,532105.0,INE524D01015
Kridhan Infra Limited,KRIINFRA,KRIDHANINF,533482.0,INE524L01026
JUPITER INFOMEDIA LTD.,JUPITERIN,,534623.0,INE524N01014
Taal Tech Limited,TAALENT,TAALTECH,539956.0,INE524T01011
KARTIK INVESTMENTS TRUST LTD.,KARTKIN,,501151.0,INE524U01019
HATHWAY BHAWANI CABLETEL & DAT,HATHWAYB,,509073.0,INE525B01016
BALMER LAWRIE INVESTMENTS LTD.,BLIL,,532485.0,INE525F01017
Balmer Lawrie Investments Limited,,BLIL,,INE525F01025
California Software Company Limited,CALSOFT,CALSOFT,532386.0,INE526B01014
NIKKI GLOBAL FINANCE LTD.,NIKKIGL,,531272.0,INE526C01012
SPR Auto Technologies Limited,,SHRIPISTON,,INE526E01018
Vivimed Labs Limited,VIVIMEDLAB,VIVIMEDLAB,532660.0,INE526G01021
VINYOFLEX LTD.,VINYOFL,,530401.0,INE526H01011
BLUE CIRCLE SERVICES LTD.,BLCISER,,508939.0,INE526K01031
STAR HOUSING FINANCE LIMITED,STARHFL,,539017.0,INE526R01028
QUADRANT TELEVENTURES LIMITED,QUADRANT,,511116.0,INE527B01020
PASUPATI FINCAP LTD.,PASUFIN,,511734.0,INE527C01010
UFO Moviez India Limited,UFO,UFO,539141.0,INE527H01019
Alora Trading Company Limited,ALORA,,539693.0,INE527R01018
GKW Limited,,GKWLIMITED,,INE528A01020
THIRDWAVE FINANCIAL INTERMEDIA,THIRDFIN,,531652.0,INE528C01018
SIKOZY REALTORS LIMITED,SIKOZY,,524642.0,INE528E01022
Yes Bank Limited,YESBANK,YESBANK,532648.0,INE528G01035
Federal-Mogul Goetze (India) Limited.,FMGOETZE,FMGOETZE,505744.0,INE529A01010
Patel Integrated Logistics Limited,PATINTLOG,PATINTLOG,526381.0,INE529D01014
Patel Integrated Logistics Ltd,PATINT-RE1,,750675.0,INE529D20022
Signet Industries Limited,SIGNETIND,SIGIND,512131.0,INE529F01035
Kuantum Papers Limited,KUANTUM,KUANTUM,532937.0,INE529I01021
GONTERMANN-PEIPERS (INDIA) LTD,GONTER,,504701.0,INE530A01026
IIFL Finance Limited,IIFL,IIFL,532636.0,INE530B01024
PRATIKSHA CHEMICALS LTD.,PRATIKSH,,531257.0,INE530D01012
Kansai Nerolac Paints Limited,KANSAINER,KANSAINER,500165.0,INE531A01024
LEAD FINANCIAL SERVICES LTD.,LEADFIN,,531288.0,INE531D01010
Hindustan Copper Limited,HINDCOPPER,HINDCOPPER,513599.0,INE531E01026
Nuvama Wealth Management Limited,,NUVAMA,,INE531F01023
SAI CAPITAL LTD.,SAICAPI,,531931.0,INE531X01018
ISTREET NETWORK LIMITED,ISTRNETWK,,524622.0,INE532B01020
TRILOGIC DIGITAL MEDIA LTD.,TRILOGIC,,531712.0,INE532D01018
Edelweiss Financial Services Limited,EDELWEISS,EDELWEISS,532922.0,INE532F01054
SOUTHERN GAS LTD.,ZSOUTGAS,,509910.0,INE532U01012
Goodyear India Limited,GOODYEAR,GOODYEAR,500168.0,INE533A01012
SUPRA TRENDS LIMITED,SUPRATRE,,511539.0,INE533B01028
KJMC FINANCIAL SERVICES LTD.,KJMCFIN,,530235.0,INE533C01018
Raj Rayon Industries Limited,RAJRAYON,RAJRILTD,530699.0,INE533D01032
GRAND FOUNDRY LTD.,GRANDFONRY,,513343.0,INE534A01028
RITESH INTERNATIONAL LTD.,RITESHIN,,519097.0,INE534D01014
KANORIA ENERGY & INFRASTRUCTUR,KEIL,,539620.0,INE534E01020
VAISHNAVI GOLD LIMITED,VAISHNAVI,,590111.0,INE535B01015
KAMADGIRI FASHION LTD.,KAMADGIRI,,514322.0,INE535C01013
ROTO PUMPS LTD.,ROTO,,517500.0,INE535D01029
Roto Pumps Limited,,ROTO,,INE535D01037
Rajoo Engineers Limited,RAJOOENG,RAJOOENG,522257.0,INE535F01024
EURO ASIA EXPORTS LTD.,EUROASIA,,530929.0,INE535P01015
Grindwell Norton Limited,GRINDWELL,GRINDWELL,506076.0,INE536A01023
Nutricircle Limited,NUTRICIRCLE,,530219.0,INE536C01029
CIE Automotive India Limited,MAHINDCIE,CIEINDIA,532756.0,INE536H01010
CAPTAIN POLYPLAST LTD,CPL,,536974.0,INE536P01021
GTN INDUSTRIES LTD.,GTNINDS,,500170.0,INE537A01013
CONSTRONICS INFRA LIMITED,CONSTRONIC,,523844.0,INE537B01011
ADVIK LABORATORIES LTD.,ADVIKLA,,531686.0,INE537C01019
Modi Naturals Limited,MODINATUR,MODINATUR,519003.0,INE537F01012
KRISHNA VENTURES LIMITED,KRISHNA,,504392.0,INE537L01010
Sprayking Agro Equipment Limit,SPRAYKING,,540079.0,INE537U01011
Sprayking Agro Equipment Limit,SPRAY-RE,,750763.0,INE537U20011
GFL Limited,GFLLIMITED,GFLLIMITED,500173.0,INE538A01037
SAMTEL INDIA LTD.,SAMTELIN,,500371.0,INE538C01017
SHREE KARTHIK PAPERS LTD.,SHKARTP,,516106.0,INE538D01015
GOTHI PLASCON (INDIA) LTD.,GOTHIPL,,531111.0,INE538G01018
PRABHAV INDUSTRIES LTD.,PRABHAVIN,,531855.0,INE538J01012
TARANG PROJECTS & CONSULTANT L,TARANG,,538287.0,INE538P01019
GHCL Limited,GHCL,GHCL,500171.0,INE539A01019
Virinchi Limited,VIRINCHI,VIRINCHI,532372.0,INE539B01017
SKYPAK SERVICE SPECIALIST LTD.,SKYSS,,523846.0,INE539D01013
Gujarat Lease Financing Limited,GLFL,GLFL,500174.0,INE540A01017
NARBADA GEMS AND JEWELLERY LTD,NARBADA,,519455.0,INE540C01021
S.M.ENERGY TEKNIK & ELECTRONIC,SMENER,,522042.0,INE540D01011
Ambika Cotton Mills Limited,AMBIKCO,AMBIKCO,531978.0,INE540G01014
Voltamp Transformers Limited,VOLTAMP,VOLTAMP,532757.0,INE540H01012
Alkem Laboratories Limited,ALKEM,ALKEM,539523.0,INE540L01014
Mishka Exim Limited,MISHKA,,539220.0,INE540S01019
GMM Pfaudler Limited,GMM,GMMPFAUDLR,505255.0,INE541A01023
T.SPIRITUAL WORLD LTD.,TSPIRITUAL,,532444.0,INE541C01037
Gujarat Poly Electronics Limit,GUJARATPOLY,,517288.0,INE541F01022
STAR DELTA TRANSFORMERS LIMITE,STARDELTA,,539255.0,INE541K01014
Filtra Consultants and Enginee,FILTRA,,539098.0,INE541R01019
GUJARAT SIDHEE CEMENT LTD.,GSCLCEMENT,,518029.0,INE542A01039
AksharChem India Limited,AKSCHEM,AKSHARCHEM,524598.0,INE542B01011
NK Industries Limited,NKIND,NKIND,519494.0,INE542C01019
SUPER SYNCOTEX (INDIA) LTD.,SUPERSYN,,503297.0,INE542D01017
Reliance Naval and Engineering,RNAVAL,,533107.0,INE542F01012
Swan Defence and Heavy Industries Limited,,SWANDEF,,INE542F01020
KPI Green Energy Limited,KPIGREEN,,542323.0,INE542W01017
KPI Green Energy Limited,,KPIGREEN,,INE542W01025
Kapston Services Limited,,KAPSTON,,INE542Z01028
SUPERSTAR DISTILLERIES & FOODS,SUPDF,,507518.0,INE543D01015
PRIME INDUSTRIES LTD.,PRIMIND,,519299.0,INE543F01028
Ace Integrated Solutions Limited,,ACEINTEG,,INE543V01017
Harrisons  Malayalam Limited,HARRMALAYA,HARRMALAYA,500467.0,INE544A01019
PICCADILY SUGAR & ALLIED INDUS,PICCASUG,,507498.0,INE544C01023
JHS Svendgaard Laboratories Limited,JHS,JHS,532771.0,INE544H01014
Greenlam Industries Limited,GRNLAMIND,GREENLAM,538979.0,INE544R01021
Maximus International Limited,MAXIMUS,,540401.0,INE544W01021
HEG LTD.,HEG,,509631.0,INE545A01016
HEG Limited,,HEG,,INE545A01024
CONTINENTAL CONTROLS LTD.,CONTICON,,531460.0,INE545B01022
GDL LEASING & FINANCE LTD.,GDLLEAS,,530855.0,INE545E01018
Technocraft Industries (India) Limited,TIIL,TIIL,532804.0,INE545H01011
Mangal Credit and Fincorp Limited,MANCREDIT,MANCREDIT,505850.0,INE545L01039
SHANTANU SHEOREY AQUAKULT LTD.,SHAQUAK,,531925.0,INE545N01019
Bandhan Bank Limited,BANDHANBNK,BANDHANBNK,541153.0,INE545U01014
Piccadily Agro Industries Limited,PICCADIL,PICCADIL,530305.0,INE546C01010
TOKYO FINANCE LTD.,TOKYOFIN,,531644.0,INE546D01018
Zenlabs Ethica Limited,ZENLABS,,530697.0,INE546F01013
ETT LTD,ETT,,537707.0,INE546I01017
Euro India Fresh Foods Limited,,EIFFL,,INE546V01010
Praxis Home Retail Limited,PRAXIS,PRAXIS,540901.0,INE546Y01022
Praxis Home Retail Limited,PRAXIS-RE,,750667.0,INE546Y20014
Praxis Home Retail Limited,PRAXIS-RE1,,750789.0,INE546Y20022
Xtglobal Infotech Limited,XTGLOBAL,XTGLOBAL,531225.0,INE547B01028
SPECTRUM FOODS LTD.,SPECFOOD,,531982.0,INE547C01018
India Motor Parts and Accessories Limited,IMPAL,IMPAL,590065.0,INE547E01014
HFCL Limited,HFCL,HFCL,500183.0,INE548A01028
GINI SILK MILLS LTD.,GINISILK,,531744.0,INE548B01018
Emami Limited,EMAMILTD,EMAMILTD,531162.0,INE548C01032
Emami Limited,EMAMILTD7,EMAMILTD,543894.0,INE548C01032
VELAN HOTELS LTD.,VELHO,,526755.0,INE548D01014
RAAJ MEDISAFE INDIA LTD.,RAAJMEDI,,524502.0,INE548H01015
Lagnam Spintex Limited,,LAGNAM,,INE548Z01017
Hindustan Construction Company Limited,HCC,HCC,500185.0,INE549A01026
HB LEASING & FINANCE CO.LTD.,HBLEAS,,508956.0,INE549B01016
WSFX Global Pay Limited,WSFX,,511147.0,INE549D01012
Anand Rathi Share and Stock Brokers Limited,,ARSSBL,,INE549H01021
REMEDIUM LIFECARE LIMITED,REMLIFE,,539561.0,INE549S01010
HB Stockholdings Limited,HBSTOCK,HBSL,532216.0,INE550B01022
Urja Global Limited,URJAGLOBA,URJA,526987.0,INE550C01020
Urja Global Limited,URJA-RE,,750651.0,INE550C20012
WORLDWIDE ALUMINIUM LIMITED,WWALUM,,526525.0,INE550D01010
HAZOOR MULTI PROJECTS LTD.,HAZOOR,,532467.0,INE550F01031
Hazoor Multi Projects Limited,HAZOOR-RE,,750761.0,INE550F20015
Supreme Infrastructure India Limited,SUPREMEINF,SUPREMEINF,532904.0,INE550H01011
OLYMPIC CARDS LTD.,OLPCL,,534190.0,INE550L01013
Vitesse Agro Limited,VITESSE,,540823.0,INE550U01014
Uday Jewellery Industries Limi,UDAYJEW,,539518.0,INE551B01012
Shukra Pharmaceuticals Limited,SHUKRAPHAR,,524632.0,INE551C01028
Shukra Pharmaceuticals Limited,SHUKRA-RE,,750766.0,INE551C20028
PAKKA LIMITED,YASHPAKKA,PAKKA,516030.0,INE551D01018
Ujjivan Small Finance Bank Limited,UJJIVANSFB,UJJIVANSFB,542904.0,INE551W01018
HIMALAYA FOOD INTERNATIONAL LI,HFIL,,526899.0,INE552B01010
Confidence Petroleum India Limited,CONFIPET,CONFIPET,526829.0,INE552D01024
NEOGEM INDIA LTD.,NOGMIND,,526195.0,INE552E01014
NIVI TRADING LTD.,ZNIVITRD,,512245.0,INE552F01011
TASHI INDIA LTD.,TASHIND,,512271.0,INE552H01017
RKD AGRI AND RETAIL LIMITED,RKDAGRRTL,,511169.0,INE552N01023
Encash Entertainment Limited,ENCASH,,538684.0,INE552Q01018
Kwality Pharmaceuticals Limited,KPL,KPL,539997.0,INE552U01010
Allied Blenders and Distillers Limited,,ABDL,,INE552Z01027
North Eastern Carrying Corporation Limited,NECCLTD,NECCLTD,534615.0,INE553C01016
North Eastern Carrying Corpora,NECLTD-RE,,750792.0,INE553C20016
BEST EASTERN HOTELS LTD.,BESTEAST,,508664.0,INE553F01035
BAJAJ GLOBAL LTD.,BAJGLOB,,512261.0,INE553H01015
Devhari Exports (India) Limite,DEVHARI,,539197.0,INE553P01018
LORDS CHEMICALS LTD.,LORDSCH,,530039.0,INE554C01014
VAGHANI TECHNO-BUILD LTD.,VAGHANI,,531676.0,INE554H01021
Karnavati Finance Limited,KARNAVATI,,538928.0,INE554R01020
AXISCADES Technologies Limited,AXISCADES,AXISCADES,532395.0,INE555B01013
SHIVA CEMENT LTD.,SHIVACEM,,532323.0,INE555C01029
PREMIUM CAPITAL MARKET & INVES,PREMCAPM,,511660.0,INE555D01019
Kiran Vyapar Limited,KIRANVYPAR,KIRANVYPAR,537750.0,INE555P01013
Nouritrans Exim Limited,NEL,,540698.0,INE555X01017
Tara Chand InfraLogistic Solutions Limited,,TARACHAND,,INE555Z01020
AD-MANUM FINANCE LTD.,ADMANUM,,511359.0,INE556D01017
U. H. ZAVERI LIMITED,UHZAVERI,,541338.0,INE556Z01010
BirlaNu Limited,HIL,BIRLANU,509675.0,INE557A01011
Liberty Shoes Limited,LIBERTSHOE,LIBERTSHOE,526596.0,INE557B01019
INDIAN SUCROSE LTD.,INDSUCR,,500319.0,INE557C01017
C.J.GELATINE PRODUCTS LTD.,CJGEL,,507515.0,INE557D01015
Power & Instrumentation (Gujarat) Limited,PIGL,PIGL,543912.0,INE557Z01018
IP RINGS LTD.,IPRINGLTD,,523638.0,INE558A01019
MANGALORE CHEMICALS & FERTILIZ,MANGCHEFER,,530011.0,INE558B01017
Coral India Finance & Housing Limited,CORALFINAC,CORALFINAC,531556.0,INE558D01021
CHARTERED LOGISTICS LTD.,CHLOGIST,,531977.0,INE558F01026
HEC Infra Projects Limited,,HECPROJECT,,INE558R01013
IFB Industries Limited,IFBIND,IFBIND,505726.0,INE559A01017
NAKODA LIMITED,NAKODA,,521030.0,INE559B01023
Crest Ventures Limited,CREST,CREST,511413.0,INE559D01011
SRG Housing Finance Limited,SRGHFL,SRGHFL,534680.0,INE559N01010
Landmark Cars Limited,LANDMARK,LANDMARK,543714.0,INE559R01029
INDIA GLYCOLS LTD.,INDIAGLYCO,,500201.0,INE560A01015
India Glycols Limited,,INDIAGLYCO,,INE560A01023
TUNI TEXTILE MILLS LTD.,TUNITEX,,531411.0,INE560D01027
JOHNSON PHARMACARE LIMITED,JOHNPHARMA,,532154.0,INE560F01022
PTC India Financial Services Limited,PFS,PFS,533344.0,INE560K01014
Vaxfab Enterprises Limited,VEL,,542803.0,INE560T01015
Vaxfab Enterprises Limited,VEL-RE,,750753.0,INE560T20015
Bharat Gears Limited,BHARATGEAR,BHARATGEAR,505688.0,INE561C01019
Bharat Gears Ltd,BGEAR-RE,,750680.0,INE561C20019
EXPO GAS CONTAINERS LTD.,EXPOGAS,,526614.0,INE561D01025
SHUKRA BULLIONS LTD.,SKRABUL,,531506.0,INE561E01015
Parsvnath Developers Limited,PARSVNATH,PARSVNATH,532780.0,INE561H01026
Ishan Dyes and Chemicals Limited,ISHANCH,ISHANCH,531109.0,INE561M01018
Indian Bank,INDIANB,INDIANB,532814.0,INE562A01011
Rajshree Sugars & Chemicals Limited,RAJSREESUG,RAJSREESUG,500354.0,INE562B01019
SOFTRAK VENTURE INVESTMENT LTD,SOFTRAKV,,531529.0,INE562E01013
Blueblood Ventures Limited,BVL,,539637.0,INE562S01013
Univastu India Limited,,UNIVASTU,,INE562X01013
Saumya Consultants Ltd.,SAUMYA,,539218.0,INE563C01015
AADI INDUSTRIES LTD.,AADIIND,,530027.0,INE563D01013
Astec LifeSciences Limited,ASTEC,ASTEC,533138.0,INE563J01010
Ambition Mica Limited,AMBITION,,539223.0,INE563S01011
FUTURA POLYESTERS LTD.,FUTURAPOLY,,500720.0,INE564A01017
SENTHIL INFOTEK LTD,SENINFO,,531980.0,INE564B01015
YARN SYNDICATE LTD.,YARNSYN,,514378.0,INE564C01013
SHRI JAGDAMBA POLYMERS LTD.,SHRJAGP,,512453.0,INE564J01026
Vidli Restaurants Limited,VIDLI,,539659.0,INE564S01019
Vidli Restaurants Limited,VIDLI-RE,,750695.0,INE564S20019
Bindal Exports Limited,BINDALEXPO,,540148.0,INE564V01013
Indian Overseas Bank,IOB,IOB,532388.0,INE565A01014
SURYO FOODS & INDUSTRIES LTD.,SURFI,,519604.0,INE565E01016
Zee Learn Limited,ZEELEARN,ZEELEARN,533287.0,INE565L01011
Valiant Organics Limited,VALIANTORG,VALIANTORG,540145.0,INE565V01010
Valiant Organics Limited,VALIANTOCPS,,710057.0,INE565V03016
Intrasoft Technologies Limited,ISFT,ISFT,533181.0,INE566K01011
INDIAN BRIGHT STEEL CO.LTD.,IBRIGST,,504731.0,INE566M01017
Indo-National Limited,NIPPOBATRY,NIPPOBATRY,504058.0,INE567A01028
TRINITY TRADELINK LIMITED,TRITRADE,,512417.0,INE567D01022
KRATOS ENERGY & INFRASTRUCTURE,KRATOSENER,,501261.0,INE567L01017
AGRIMONY COMMODITIES LTD,AGRIMONY,,537492.0,INE567P01018
INNOVATION SOFTWARE EXPORTS LT,INSOE,,517433.0,INE568B01016
MONICA ELECTRONICS LTD.,MONEL,,523544.0,INE568C01014
SNL BEARINGS LTD.,SNL,,505827.0,INE568F01017
Uravi Defence and Technology Limited,,URAVIDEF,,INE568Z01015
ISL CONSULTING LTD.,ISLCONSUL,,511609.0,INE569B01022
ORIENT CERATECH LIMITED,ORIENTABRA,ORIENTCER,504879.0,INE569C01020
ION Exchange (India) Limited,IONEXCHANG,IONEXCHANG,500214.0,INE570A01022
ADITYA ISPAT LTD.,ADITYA,,513513.0,INE570B01012
Arrow Greentech Limited,ARROWGREEN,ARROWGREEN,516064.0,INE570D01018
Sai Life Sciences Limited,,SAILIFE,,INE570L01029
Millennium Online Solutions (I,MILLENNIUM,,511187.0,INE570N01025
IPCA Laboratories Limited,IPCALAB,IPCALAB,524494.0,INE571A01038
JAY BHARAT MARUTI LTD.,JAYBARMARU,,520066.0,INE571B01028
Jay Bharat Maruti Limited,,JAYBARMARU,,INE571B01036
WELLNESS NONI LTD.,WELLNESS,,531211.0,INE571H01017
SHREEKRISHNA BIOTECH LTD.,SHKRISHNAB,,505592.0,INE571N01015
Yash Chemex Limited,YASHCHEM,,539939.0,INE571U01010
J.B.CHEMICALS & PHARMACEUTICAL,JBCHEPHARM,,506943.0,INE572A01028
JB Chemicals & Pharmaceuticals Limited,,JBCHEPHARM,,INE572A01036
Frontier Springs Limited,FRONTSP,FRONTSP,522195.0,INE572D01014
PNB Housing Finance Limited,PNBHOUSING,PNBHOUSING,540173.0,INE572E01012
PNB Housing Finance Limited,PNB-RE,,750777.0,INE572E20012
Lancor Holdings Limited,LANCORHOL,LANCORHOL,509048.0,INE572G01025
Spandana Sphoorty Financial Limited,SPANDANA,SPANDANA,542759.0,INE572J01011
AMIN TANNERY LIMITED,AMINTAN,,541771.0,INE572Z01017
JK Tyre & Industries Limited,JKTYRE,JKTYRE,530007.0,INE573A01042
PRIMA PLASTICS LTD.,PRIMAPLA,,530589.0,INE573B01016
RUSHIL DECOR LTD.,RUSHIL,,533470.0,INE573K01017
Rushil Decor Limited,,RUSHIL,,INE573K01025
Rushil Decor Limited,RUSHIL-RE,,750645.0,INE573K20017
Rushil Decor Limited,RUSHI-RE1,,750782.0,INE573K20025
Seya Industries Limited,SEYAIND,SEYAIND,524324.0,INE573R01012
JAGATJIT INDUSTRIES LTD.,JAGAJITIND,,507155.0,INE574A01016
GENOMIC VALLEY BIOTECH LIMITED,GVBL,,539206.0,INE574D01010
SHRI VASUPRADA PLANTATIONS LIM,VASUPRADA,,538092.0,INE574G01013
SHRI VASUPRADA PLANTATIONS LIM,VASUPR-RE,,750694.0,INE574G20021
ARCOTECH LTD.,ARCOTECH,,532914.0,INE574I01035
Superior Finlease Limited,SUPERIOR,,539835.0,INE574R01028
International Conveyors Limited,INTLCONV,INTLCONV,509709.0,INE575C01027
DANUBE INDUSTRIES LIMITED,DANUBE,,540361.0,INE575D01041
RATHI BARS LTD.,RATHIBAR,,532918.0,INE575I01016
Star Health and Allied Insurance Company Limited,STARHEALTH,STARHEALTH,543412.0,INE575P01011
Athena Global Technologies Lim,ATHENAGLO,,517429.0,INE576B01019
UNJHA FORMULATIONS LTD.,UNJHAFOR,,531762.0,INE576D01015
J.Kumar Infraprojects Limited,JKIL,JKIL,532940.0,INE576I01022
RADIX INDUSTRIES (INDIA) LIMIT,RADIXIND,,531412.0,INE576N01014
Laxmi Organic Industries Limited,LXCHEM,LXCHEM,543277.0,INE576O01020
KARNIMATA COLD STORAGE LTD,KCSL,,537784.0,INE576P01019
Munjal Showa Limited,MUNJALSHOW,MUNJALSHOW,520043.0,INE577A01027
GENUS COMMU-TRADE LTD.,GENIUSCO,,531939.0,INE577B01017
KWALITY CREDIT & LEASING LTD.,KWALITYCL,,531206.0,INE577C01015
JYOTI RESINS & ADHESIVES LTD.,JYOTIRES,,514448.0,INE577D01013
Stel Holdings Limited,STEL,STEL,533316.0,INE577L01016
HeidelbergCement India Limited,HEIDELBERG,HEIDELBERG,500292.0,INE578A01017
ACCEDERE LIMITED,ACCEDERE,,531533.0,INE578B01015
TPI INDIA LTD.,TPINDIA,,500421.0,INE578C01021
MW UNITEXX LTD.,MWTEXX,,532442.0,INE578D01011
Adhbhut Infrastructure Ltd.,ADHBHUTIN,,539189.0,INE578L01014
Bangalore Fort Farms Limited,BFFL,,539120.0,INE578R01011
Gujarat Hy-Spin Limited,GUJHYSPIN,,540938.0,INE578V01013
Elpro International Limited,ELPROINTL,ELPROINTL,504000.0,INE579B01039
Vimta Labs Limited,VIMTALABS,VIMTALABS,524394.0,INE579C01029
SITA ENTERPRISES LTD.,SITAENT,,512589.0,INE579D01019
SAMSRITA LABS LIMITED,SAMSRITA,,539267.0,INE579N01018
Starlog Enterprises Limited,STARLOG,,520155.0,INE580C01019
GLANCE FINANCE LTD.,GLANCE,,531199.0,INE580D01017
KMF BUILDERS & DEVELOPERS LTD.,KMFBLDR,,531578.0,INE580H01026
R.T.EXPORTS LTD.,RTEXPO,,512565.0,INE581D01015
JSL INDUSTRIES LTD.,JSLINDL,,504080.0,INE581L01018
VINAYAK POLYCON INTERNATIONAL,VINAYAKPOL,,534639.0,INE581M01016
GLOBE ENTERPRISES (INDIA) LIMITED,,GLOBE,,INE581X01021
JAGSONPAL FINANCE & LEASING LT,JAGSONFI,,530601.0,INE582C01015
Rishiroop Limited,RISHIROOP,,526492.0,INE582D01013
HINDUSTHAN UDYOG LTD.,ZHINUDYP,,513039.0,INE582K01018
NILKANTH ENGINEERING LTD.,ZNILKENG,,512004.0,INE582V01015
The Sandesh Limited,SANDESH,SANDESH,526725.0,INE583B01015
Deccan Cements Limited,DECCANCE,DECCANCE,502137.0,INE583C01021
Ugro Capital Limited,UGROCAP,UGROCAP,511742.0,INE583D01011
Vasudhagama Enterprises Limite,VASUDHAGAM,,539291.0,INE583K01016
AGS TRANSACT TECHNOLOGIES LIMI,AGSTRA,,543451.0,INE583L01014
BOTHRA METALS & ALLOYS LTD.,BMAL,,535279.0,INE583M01012
OXEMBERG APPARELS LTD.,OXEM BAP,,503899.0,INE583O01018
Pritika Auto Industries Limited,PRITIKAUTO,PRITIKAUTO,539359.0,INE583R01029
Radhika Jeweltech Limited,RADHIKAJWE,RADHIKAJWE,540125.0,INE583V01021
NMDC Limited,NMDC,NMDC,526371.0,INE584A01023
SAINIK FINANCE & INDUSTRIES LT,SAINIK,,530265.0,INE584B01013
J.J.FINANCE CORPORATION LTD.,JJFINCOR,,523062.0,INE584C01011
SUNCITY SYNTHETICS LTD.,SUNCITYSY,,530795.0,INE584D01019
Mangalam Drugs And Organics Limited,MANGALAM,MANGALAM,532637.0,INE584F01014
SOLID STONE COMPANY LTD.,SOLIDSTON,,513699.0,INE584G01012
NATIONAL PEROXIDE LTD.,NATPEROX,,500298.0,INE585A01020
Maruti Suzuki India Limited,MARUTI,MARUTI,532500.0,INE585B01010
DMC EDUCATION LTD,DMCEDU,,517973.0,INE585D01024
Taj GVK Hotels & Resorts Limited,TAJGVK,TAJGVK,532390.0,INE586B01026
MV COTSPIN LTD.,MVCOTSP,,531286.0,INE586D01014
The Indian Wood Products Company Limited,IWP,IWP,540954.0,INE586E01020
GP Petroleums Limited,GULFPETRO,GULFPETRO,532543.0,INE586G01017
TCI Express Limited,TCIEXP,TCIEXP,540212.0,INE586V01016
G-TEC JAINX EDUCATION LIMITED,,GTECJAINX,,INE586X01012
ASHIANA ISPAT LTD.,ASHIS,,513401.0,INE587D01012
Kaya Limited,KAYA,KAYA,539276.0,INE587G01015
CROISSANCE LIMITED,CROISSANCE,,531909.0,INE587J01027
ARIS INTERNATIONAL LTD.,ARISINT,,531677.0,INE588E01026
MILKFOOD LTD.,MLKFOOD,,507621.0,INE588G01013
NLC India Limited,NLCINDIA,NLCINDIA,513683.0,INE589A01014
D&H INDIA LTD,DHINDIA,,517514.0,INE589D01018
BOMBAY RAYON FASHIONS LTD.,BRFL,,532678.0,INE589G01011
SANRHEA TECHNICAL TEXTILES LTD,SANTETX,,514280.0,INE589J01015
FILTRON ENGINEERS LTD.,FILTRON,,531191.0,INE589N01017
GARNET INTERNATIONAL LTD.,GARNETINT,,512493.0,INE590B01010
DHP INDIA LTD.,DHPIND,,531306.0,INE590D01016
ATLANTA DEVCON LIMITED,ATLANTADEV,,526843.0,INE590F01029
Vaswani Industries Limited,VASWANI,VASWANI,533576.0,INE590L01019
Oil Country Tubular Limited,OILCOUNTUB,OILCOUNTUB,500313.0,INE591A01010
Diamines & Chemicals Limited,DIAMINESQ,DIAMINESQ,500120.0,INE591D01014
COFORGE LIMITED,COFORGE,,532541.0,INE591G01017
Coforge Limited,,COFORGE,,INE591G01025
Orient Paper & Industries Limited,ORIENTPPR,ORIENTPPR,502420.0,INE592A01026
T T LTD.,TTL,,514142.0,INE592B01016
T T Limited,,TTL,,INE592B01024
METKORE ALLOYS & INDUSTRIES LT,METKORE,,532990.0,INE592I01029
INSTA FINANCE LIMITED,INSTAF,,511433.0,INE592M01021
Spicy Entertainment and Media ,SPICY,,540084.0,INE592O01019
KHYATI MULTIMEDIA-ENTERTAINMEN,KHYATI,,531692.0,INE593B01030
JAUSS POLYMERS LTD.,JAUSPOL,,526001.0,INE593O01017
Focus Lighting and Fixtures Limited,,FOCUS,,INE593W01028
BSL Limited,BSL,BSL,514045.0,INE594B01012
ELANGO INDUSTRIES LTD.,ELANGO,,513452.0,INE594D01018
Thyrocare Technologies Limited,THYROCARE,THYROCARE,539871.0,INE594H01019
R J BIO-TECH LTD,RJBIOTECH,,536456.0,INE594O01015
Kuber Udyog Limited,KUBERJI,,539408.0,INE594R01018
TEXEL INDUSTRIES LTD.,TEXELIN,,526638.0,INE594V01028
Texel Industries Ltd.,TEXELIN-RE,,750666.0,INE594V20010
STARLINEPS ENTERPRISES LIMITED,STARLENT,,540492.0,INE594W01034
GOLDEN CARPETS LTD.,GOLCA,,531928.0,INE595D01015
SWARNA SECURITIES LTD.,SWRNASE,,531003.0,INE595G01018
EAST WEST HOLDINGS LIMITED,EASTWEST,,540006.0,INE595R01023
MUKESH BABU FINANCIAL SERVICES,MUKESHB,,530341.0,INE596B01017
PTC Industries Limited,PTCIL,PTCIL,539006.0,INE596F01018
PTC Industries Ltd.,PTCIN-RE,,750721.0,INE596F20018
